date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-09-03,California,State,Total,726.0,100.0,1044.14285714285,100.0
2021-09-03,California,State,Gamma,0.0,0.0,0.14285714285,0.013681762211
2021-09-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-03,California,State,Other,10.0,1.38,11.28571428571,1.080859214667
2021-09-03,California,State,Delta,713.0,98.21,1030.57142857142,98.700232589958
2021-09-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-03,California,State,Omicron,2.0,0.28,0.71428571428,0.068408811055
2021-09-03,California,State,Alpha,1.0,0.14,1.0,0.095772335477
2021-09-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-04,California,State,Other,21.0,2.26,14.14285714285,1.363636363636
2021-09-04,California,State,Total,931.0,100.0,1037.14285714285,100.0
2021-09-04,California,State,Alpha,1.0,0.11,1.0,0.096418732782
2021-09-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-04,California,State,Mu,1.0,0.11,0.57142857142,0.055096418733
2021-09-04,California,State,Omicron,1.0,0.11,0.85714285714,0.082644628099
2021-09-04,California,State,Delta,906.0,97.31,1020.28571428571,98.374655647383
2021-09-04,California,State,Gamma,1.0,0.11,0.28571428571,0.027548209366
2021-09-05,California,State,Other,26.0,4.57,17.14285714285,1.618559482061
2021-09-05,California,State,Total,569.0,100.0,1059.14285714285,100.0
2021-09-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-05,California,State,Delta,542.0,95.25,1039.14285714285,98.111680604262
2021-09-05,California,State,Omicron,0.0,0.0,0.85714285714,0.080927974103
2021-09-05,California,State,Mu,1.0,0.18,0.71428571428,0.067439978419
2021-09-05,California,State,Gamma,0.0,0.0,0.28571428571,0.026975991368
2021-09-05,California,State,Alpha,0.0,0.0,1.0,0.094415969787
2021-09-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-06,California,State,Delta,749.0,96.52,950.0,98.212967065426
2021-09-06,California,State,Total,776.0,100.0,967.28571428571,100.0
2021-09-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-06,California,State,Alpha,0.0,0.0,1.0,0.103382070595
2021-09-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-06,California,State,Omicron,0.0,0.0,0.85714285714,0.088613203367
2021-09-06,California,State,Mu,0.0,0.0,0.57142857142,0.059075468912
2021-09-06,California,State,Gamma,0.0,0.0,0.28571428571,0.029537734456
2021-09-06,California,State,Other,27.0,3.48,14.57142857142,1.506424457244
2021-09-07,California,State,Total,1708.0,100.0,992.85714285714,100.0
2021-09-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-07,California,State,Alpha,0.0,0.0,0.57142857142,0.057553956835
2021-09-07,California,State,Other,77.0,4.51,23.57142857142,2.374100719424
2021-09-07,California,State,Omicron,1.0,0.06,0.85714285714,0.086330935252
2021-09-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-07,California,State,Gamma,0.0,0.0,0.14285714285,0.014388489209
2021-09-07,California,State,Mu,0.0,0.0,0.57142857142,0.057553956835
2021-09-07,California,State,Delta,1630.0,95.43,967.14285714285,97.410071942446
2021-09-08,California,State,Total,1457.0,100.0,1038.71428571428,100.0
2021-09-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-08,California,State,Delta,1425.0,97.8,1009.14285714285,97.153073855041
2021-09-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-08,California,State,Other,26.0,1.78,27.0,2.599367349746
2021-09-08,California,State,Omicron,2.0,0.14,1.0,0.096272864805
2021-09-08,California,State,Alpha,1.0,0.07,0.71428571428,0.068766332004
2021-09-08,California,State,Mu,0.0,0.0,0.28571428571,0.027506532802
2021-09-08,California,State,Gamma,3.0,0.21,0.57142857142,0.055013065603
2021-09-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-09,California,State,Omicron,1.0,0.08,1.0,0.09365801445
2021-09-09,California,State,Delta,1299.0,99.39,1037.71428571428,97.190259566497
2021-09-09,California,State,Mu,0.0,0.0,0.28571428571,0.0267594327
2021-09-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-09,California,State,Total,1307.0,100.0,1067.71428571428,100.0
2021-09-09,California,State,Other,6.0,0.46,27.57142857142,2.582285255553
2021-09-09,California,State,Alpha,0.0,0.0,0.42857142857,0.04013914905
2021-09-09,California,State,Gamma,1.0,0.08,0.71428571428,0.06689858175
2021-09-10,California,State,Delta,1211.0,99.18,1108.85714285714,97.40243443343
2021-09-10,California,State,Mu,0.0,0.0,0.28571428571,0.025097251851
2021-09-10,California,State,Total,1221.0,100.0,1138.42857142857,100.0
2021-09-10,California,State,Gamma,0.0,0.0,0.71428571428,0.062743129627
2021-09-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-10,California,State,Omicron,1.0,0.08,0.85714285714,0.075291755553
2021-09-10,California,State,Alpha,1.0,0.08,0.42857142857,0.037645877776
2021-09-10,California,State,Other,8.0,0.66,27.28571428571,2.396787551763
2021-09-11,California,State,Alpha,0.0,0.0,0.28571428571,0.025513458349
2021-09-11,California,State,Total,801.0,100.0,1119.85714285714,100.0
2021-09-11,California,State,Mu,0.0,0.0,0.14285714285,0.012756729175
2021-09-11,California,State,Gamma,0.0,0.0,0.57142857142,0.051026916699
2021-09-11,California,State,Other,1.0,0.12,24.42857142857,2.181400688863
2021-09-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-11,California,State,Delta,799.0,99.75,1093.57142857142,97.652761831866
2021-09-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-11,California,State,Omicron,1.0,0.12,0.85714285714,0.076540375048
2021-09-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-12,California,State,Omicron,1.0,0.33,1.0,0.092482494385
2021-09-12,California,State,Total,299.0,100.0,1081.28571428571,100.0
2021-09-12,California,State,Other,3.0,1.0,21.14285714285,1.955344166997
2021-09-12,California,State,Gamma,0.0,0.0,0.57142857142,0.052847139649
2021-09-12,California,State,Alpha,0.0,0.0,0.28571428571,0.026423569824
2021-09-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-12,California,State,Delta,295.0,98.66,1058.28571428571,97.872902629145
2021-09-13,California,State,Other,24.0,1.43,20.71428571428,1.711924439197
2021-09-13,California,State,Alpha,0.0,0.0,0.28571428571,0.023612750885
2021-09-13,California,State,Total,1677.0,100.0,1210.0,100.0
2021-09-13,California,State,Gamma,0.0,0.0,0.57142857142,0.047225501771
2021-09-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-13,California,State,Omicron,4.0,0.24,1.57142857142,0.12987012987
2021-09-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-13,California,State,Delta,1649.0,98.33,1186.85714285714,98.087367178276
2021-09-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-14,California,State,Total,1147.0,100.0,1129.85714285714,100.0
2021-09-14,California,State,Other,15.0,1.31,11.85714285714,1.049437349855
2021-09-14,California,State,Alpha,0.0,0.0,0.28571428571,0.025287646984
2021-09-14,California,State,Omicron,1.0,0.09,1.57142857142,0.139082058414
2021-09-14,California,State,Gamma,0.0,0.0,0.57142857142,0.050575293969
2021-09-14,California,State,Epsilon,1.0,0.09,0.14285714285,0.012643823492
2021-09-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-14,California,State,Delta,1130.0,98.52,1115.42857142857,98.722973827285
2021-09-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-15,California,State,Epsilon,0.0,0.0,0.14285714285,0.013812154696
2021-09-15,California,State,Total,788.0,100.0,1034.28571428571,100.0
2021-09-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-15,California,State,Omicron,0.0,0.0,1.28571428571,0.124309392265
2021-09-15,California,State,Other,1.0,0.13,8.28571428571,0.801104972376
2021-09-15,California,State,Gamma,0.0,0.0,0.14285714285,0.013812154696
2021-09-15,California,State,Mu,1.0,0.13,0.14285714285,0.013812154696
2021-09-15,California,State,Alpha,0.0,0.0,0.14285714285,0.013812154696
2021-09-15,California,State,Delta,786.0,99.75,1024.14285714285,99.019337016575
2021-09-16,California,State,Omicron,0.0,0.0,1.14285714285,0.118641554204
2021-09-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-16,California,State,Other,4.0,0.49,8.0,0.830490879431
2021-09-16,California,State,Total,810.0,100.0,963.28571428571,100.0
2021-09-16,California,State,Mu,0.0,0.0,0.14285714285,0.014830194276
2021-09-16,California,State,Delta,805.0,99.38,953.57142857142,98.991546789263
2021-09-16,California,State,Epsilon,0.0,0.0,0.14285714285,0.014830194276
2021-09-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-16,California,State,Alpha,0.0,0.0,0.14285714285,0.014830194276
2021-09-16,California,State,Gamma,1.0,0.12,0.14285714285,0.014830194276
2021-09-17,California,State,Other,2.0,0.2,7.14285714285,0.766753565404
2021-09-17,California,State,Omicron,1.0,0.1,1.14285714285,0.122680570465
2021-09-17,California,State,Gamma,0.0,0.0,0.14285714285,0.015335071308
2021-09-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-17,California,State,Total,999.0,100.0,931.57142857142,100.0
2021-09-17,California,State,Mu,0.0,0.0,0.14285714285,0.015335071308
2021-09-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-17,California,State,Epsilon,0.0,0.0,0.14285714285,0.015335071308
2021-09-17,California,State,Delta,995.0,99.6,922.71428571428,99.049225578899
2021-09-17,California,State,Alpha,1.0,0.1,0.14285714285,0.015335071308
2021-09-18,California,State,Gamma,1.0,0.15,0.28571428571,0.031392246115
2021-09-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-18,California,State,Epsilon,0.0,0.0,0.14285714285,0.015696123058
2021-09-18,California,State,Total,651.0,100.0,910.14285714285,100.0
2021-09-18,California,State,Delta,648.0,99.54,901.14285714285,99.011144247371
2021-09-18,California,State,Omicron,0.0,0.0,1.0,0.109872861403
2021-09-18,California,State,Other,0.0,0.0,7.0,0.769110029823
2021-09-18,California,State,Alpha,0.0,0.0,0.14285714285,0.015696123058
2021-09-18,California,State,Mu,2.0,0.31,0.42857142857,0.047088369173
2021-09-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-19,California,State,Delta,312.0,100.0,903.57142857142,99.075814536341
2021-09-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-19,California,State,Omicron,0.0,0.0,0.85714285714,0.093984962406
2021-09-19,California,State,Gamma,0.0,0.0,0.28571428571,0.031328320802
2021-09-19,California,State,Mu,0.0,0.0,0.42857142857,0.046992481203
2021-09-19,California,State,Alpha,0.0,0.0,0.14285714285,0.015664160401
2021-09-19,California,State,Total,312.0,100.0,912.0,100.0
2021-09-19,California,State,Other,0.0,0.0,6.57142857142,0.720551378446
2021-09-19,California,State,Epsilon,0.0,0.0,0.14285714285,0.015664160401
2021-09-20,California,State,Other,10.0,0.68,4.57142857142,0.518050833738
2021-09-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-20,California,State,Mu,1.0,0.07,0.57142857142,0.064756354217
2021-09-20,California,State,Gamma,0.0,0.0,0.28571428571,0.032378177109
2021-09-20,California,State,Epsilon,0.0,0.0,0.14285714285,0.016189088554
2021-09-20,California,State,Alpha,0.0,0.0,0.14285714285,0.016189088554
2021-09-20,California,State,Total,1470.0,100.0,882.42857142857,100.0
2021-09-20,California,State,Omicron,0.0,0.0,0.28571428571,0.032378177109
2021-09-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-20,California,State,Delta,1459.0,99.25,876.42857142857,99.320058280719
2021-09-21,California,State,Gamma,0.0,0.0,0.28571428571,0.032123353678
2021-09-21,California,State,Omicron,0.0,0.0,0.14285714285,0.016061676839
2021-09-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-21,California,State,Total,1196.0,100.0,889.42857142857,100.0
2021-09-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-21,California,State,Mu,0.0,0.0,0.57142857142,0.064246707356
2021-09-21,California,State,Alpha,0.0,0.0,0.14285714285,0.016061676839
2021-09-21,California,State,Other,6.0,0.5,3.28571428571,0.369418567298
2021-09-21,California,State,Delta,1190.0,99.5,885.0,99.502088017989
2021-09-22,California,State,Total,723.0,100.0,880.14285714285,100.0
2021-09-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-22,California,State,Delta,719.0,99.45,875.42857142857,99.464372666775
2021-09-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-22,California,State,Gamma,0.0,0.0,0.28571428571,0.03246226262
2021-09-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-22,California,State,Alpha,0.0,0.0,0.14285714285,0.01623113131
2021-09-22,California,State,Mu,0.0,0.0,0.42857142857,0.04869339393
2021-09-22,California,State,Omicron,1.0,0.14,0.28571428571,0.03246226262
2021-09-22,California,State,Other,3.0,0.41,3.57142857142,0.405778282746
2021-09-23,California,State,Gamma,0.0,0.0,0.14285714285,0.016636167027
2021-09-23,California,State,Epsilon,1.0,0.15,0.14285714285,0.016636167027
2021-09-23,California,State,Alpha,0.0,0.0,0.14285714285,0.016636167027
2021-09-23,California,State,Other,2.0,0.3,3.28571428571,0.382631841624
2021-09-23,California,State,Omicron,3.0,0.45,0.71428571428,0.083180835136
2021-09-23,California,State,Delta,654.0,99.09,853.85714285714,99.434370321078
2021-09-23,California,State,Mu,0.0,0.0,0.42857142857,0.049908501081
2021-09-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-23,California,State,Total,660.0,100.0,858.71428571428,100.0
2021-09-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-24,California,State,Epsilon,0.0,0.0,0.14285714285,0.016960651289
2021-09-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-24,California,State,Omicron,2.0,0.23,0.85714285714,0.101763907734
2021-09-24,California,State,Delta,880.0,99.55,837.42857142857,99.423337856174
2021-09-24,California,State,Gamma,0.0,0.0,0.14285714285,0.016960651289
2021-09-24,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-24,California,State,Total,884.0,100.0,842.28571428571,100.0
2021-09-24,California,State,Other,2.0,0.23,3.28571428571,0.390094979647
2021-09-24,California,State,Mu,0.0,0.0,0.42857142857,0.050881953867
2021-09-25,California,State,Omicron,1.0,0.18,1.0,0.120752113162
2021-09-25,California,State,Mu,0.0,0.0,0.14285714285,0.01725030188
2021-09-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-25,California,State,Delta,551.0,99.82,823.57142857142,99.447990339831
2021-09-25,California,State,Epsilon,0.0,0.0,0.14285714285,0.01725030188
2021-09-25,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-25,California,State,Other,0.0,0.0,3.28571428571,0.396756943247
2021-09-25,California,State,Total,552.0,100.0,828.14285714285,100.0
2021-09-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-26,California,State,Delta,430.0,99.54,840.42857142857,99.425384485381
2021-09-26,California,State,Epsilon,0.0,0.0,0.14285714285,0.016900456312
2021-09-26,California,State,Total,432.0,100.0,845.28571428571,100.0
2021-09-26,California,State,Other,1.0,0.23,3.42857142857,0.405610951496
2021-09-26,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-26,California,State,Mu,0.0,0.0,0.14285714285,0.016900456312
2021-09-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-26,California,State,Omicron,1.0,0.23,1.14285714285,0.135203650499
2021-09-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-27,California,State,Alpha,3.0,0.23,0.42857142857,0.052047189452
2021-09-27,California,State,Mu,1.0,0.08,0.14285714285,0.017349063151
2021-09-27,California,State,Delta,1306.0,99.16,818.57142857142,99.41013185288
2021-09-27,California,State,Epsilon,0.0,0.0,0.14285714285,0.017349063151
2021-09-27,California,State,Total,1317.0,100.0,823.42857142857,100.0
2021-09-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-27,California,State,Omicron,2.0,0.15,1.42857142857,0.173490631506
2021-09-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-27,California,State,Other,5.0,0.38,2.71428571428,0.329632199861
2021-09-28,California,State,Delta,948.0,99.89,784.0,99.4743520029
2021-09-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-28,California,State,Other,0.0,0.0,1.85714285714,0.235635309045
2021-09-28,California,State,Epsilon,0.0,0.0,0.14285714285,0.018125793003
2021-09-28,California,State,Omicron,0.0,0.0,1.42857142857,0.181257930034
2021-09-28,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-28,California,State,Total,949.0,100.0,788.14285714285,100.0
2021-09-28,California,State,Alpha,0.0,0.0,0.42857142857,0.05437737901
2021-09-28,California,State,Mu,1.0,0.11,0.28571428571,0.036251586007
2021-09-29,California,State,Epsilon,0.0,0.0,0.14285714285,0.017322016283
2021-09-29,California,State,Other,9.0,0.92,2.71428571428,0.329118309371
2021-09-29,California,State,Total,979.0,100.0,824.71428571428,100.0
2021-09-29,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-29,California,State,Mu,1.0,0.1,0.42857142857,0.051966048848
2021-09-29,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-29,California,State,Alpha,1.0,0.1,0.57142857142,0.069288065131
2021-09-29,California,State,Omicron,0.0,0.0,1.28571428571,0.155898146544
2021-09-29,California,State,Delta,968.0,98.88,819.57142857142,99.376407413823
2021-09-30,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-30,California,State,Omicron,0.0,0.0,0.85714285714,0.099585062241
2021-09-30,California,State,Total,912.0,100.0,860.71428571428,100.0
2021-09-30,California,State,Mu,0.0,0.0,0.42857142857,0.04979253112
2021-09-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-30,California,State,Delta,909.0,99.67,856.0,99.452282157676
2021-09-30,California,State,Other,3.0,0.33,2.85714285714,0.331950207469
2021-09-30,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-30,California,State,Alpha,0.0,0.0,0.57142857142,0.066390041494
2021-10-01,California,State,Epsilon,0.0,0.0,0.0,0.0
